0;72.13030712
0.010432191;73.17128706
0.020864382;75.11827706
0.031296572;76.14860507
0.041728763;78.77656919
0.052160954;82.81523021
0.062593145;76.62678697
0.073025335;61.75178216
0.083457526;41.9147266
0.093889717;37.62979432
0.104321908;30.13590924
0.114754098;26.20959118
0.125186289;25.21801383
0.13561848;20.95976417
0.146050671;15.8728154
0.156482861;13.49508515
0.166915052;10.10255079
0.177347243;18.53914498
0.187779434;16.37361509
0.198211624;17.24554436
0.208643815;12.00562841
0.219076006;6.173506106
0.229508197;2.056341878
0.239940387;0.079865684
0.250372578;0
0.260804769;2.768597613
0.27123696;5.537238793
0.281669151;8.30581132
0.292101341;11.07445419
0.302533532;12.89732249
0.312965723;11.14267467
0.323397914;5.606790418
0.333830104;4.421745567
0.344262295;2.580381075
0.354694486;5.349020177
0.365126677;8.117665569
0.375558867;10.88623378
0.385991058;13.65483879
0.396423249;16.42344461
0.40685544;19.19201448
0.41728763;21.9605751
0.427719821;23.55455543
0.438152012;20.52956109
0.448584203;23.29821571
0.459016393;26.06686906
0.469448584;28.83547742
0.479880775;31.60403227
0.490312966;34.37261362
0.500745156;32.74843367
0.511177347;30.41413527
0.521609538;31.55893674
0.532041729;32.44371329
0.54247392;27.44683466
0.55290611;18.42373971
0.563338301;16.44308773
0.573770492;18.72499698
0.584202683;16.85739386
0.594634873;12.81344148
0.605067064;10.80722428
0.615499255;9.103034431
0.625931446;6.291812973
0.636363636;7.730077091
0.646795827;9.168276118
0.657228018;10.60656533
0.667660209;12.04480293
0.678092399;13.48306892
0.68852459;14.92130843
0.698956781;16.35953935
0.709388972;17.79775426
0.719821162;19.23595718
0.730253353;20.67424566
0.740685544;22.11258294
0.751117735;23.55081405
0.761549925;24.98912078
0.771982116;26.42735367
0.782414307;27.86564024
0.792846498;29.30385086
0.803278689;30.74206488
0.813710879;32.18036574
0.82414307;33.61861268
0.834575261;35.0568968
0.845007452;36.49517647
0.855439642;37.93345897
0.865871833;35.95163089
0.876304024;30.31200225
0.886736215;23.79638721
0.897168405;22.32416655
0.907600596;23.51380561
0.918032787;24.95205209
0.928464978;26.39033179
0.938897168;27.5037491
0.949329359;23.18434926
0.95976155;19.06912913
0.970193741;20.50740631
0.980625931;21.94572777
0.991058122;20.08126358
1.001490313;21.51956174
1.011922504;22.76635192
1.022354694;24.20455299
1.032786885;24.54327361
1.043219076;22.27897124
1.053651267;23.71721708
1.064083458;24.99570955
1.074515648;24.45003554
1.084947839;24.99811805
1.09538003;24.61661516
1.105812221;23.83000957
1.116244411;25.26830269
1.126676602;24.34063328
1.137108793;25.77895693
1.147540984;20.4690504
1.157973174;18.49321833
1.168405365;19.93149575
1.178837556;21.36979042
1.189269747;22.80800151
1.199701937;24.24626521
1.210134128;25.68451805
1.220566319;27.12281225
1.23099851;28.56099912
1.2414307;29.99924285
1.251862891;31.4373563
1.262295082;32.87564329
1.272727273;34.31384638
1.283159463;35.75214578
1.293591654;37.19037478
1.304023845;38.62849583
1.314456036;40.06684471
1.324888227;41.50516904
1.335320417;42.94342154
1.345752608;44.38173661
1.356184799;45.82005734
1.36661699;47.25838314
1.37704918;48.69681539
1.387481371;50.1350501
1.397913562;51.57342244
1.408345753;53.01180156
1.418777943;54.45010988
1.429210134;55.88837804
1.439642325;57.32664408
1.450074516;58.76498809
1.460506706;60.20332343
1.470938897;61.64156061
1.481371088;63.07985146
1.491803279;64.51822967
1.502235469;65.95656433
1.51266766;67.39486705
1.523099851;68.83304367
1.533532042;70.27148514
1.543964232;71.70962064
1.554396423;73.14787994
1.564828614;74.58630674
1.575260805;76.02447155
1.585692996;77.4626106
1.596125186;78.90095459
1.606557377;80.33936465
1.616989568;81.77768825
1.627421759;83.2157356
1.637853949;84.65422524
1.64828614;86.09797242
1.658718331;87.53621325
1.669150522;88.97451432
1.679582712;90.41289413
1.690014903;91.85136622
1.700447094;93.28952253
1.710879285;94.72781643
1.721311475;96.16597481
1.731743666;97.60433417
1.742175857;99.05095673
1.752608048;100.4894228
1.763040238;101.9277931
1.773472429;103.3660561
1.78390462;104.8046436
1.794336811;106.2430434
1.804769001;107.6876842
1.815201192;109.1260893
1.825633383;110.5672775
1.836065574;112.0055926
1.846497765;113.4437821
1.856929955;114.8820037
1.867362146;116.3200853
1.877794337;117.7583837
1.888226528;119.1967097
1.898658718;120.6350418
1.909090909;122.0732648
1.9195231;123.5113437
1.929955291;124.9496318
1.940387481;126.3879428
1.950819672;127.8262267
1.961251863;129.2644915
1.971684054;130.7027336
1.982116244;132.1408529
1.992548435;133.5792772
2.002980626;135.0173291
2.013412817;136.4556026
2.023845007;137.8939397
2.034277198;139.3321431
2.044709389;140.770416
2.05514158;142.2087594
2.06557377;143.6469854
2.076005961;145.0854597
2.086438152;146.523582
2.096870343;147.9616331
2.107302534;149.3997929
2.117734724;150.8378896
2.128166915;152.2760817
2.138599106;153.71445
2.149031297;155.1527
2.159463487;156.5909862
2.169895678;158.0293352
2.180327869;159.4674905
2.19076006;160.9057687
2.20119225;162.3440222
2.211624441;163.7821444
2.222056632;165.2202582
2.232488823;166.6584947
2.242921013;168.0966628
2.253353204;169.5349455
2.263785395;170.9732626
2.274217586;172.4116727
2.284649776;173.8498824
2.295081967;175.2882338
2.305514158;176.7263743
2.315946349;178.1645619
2.326378539;179.6030357
2.33681073;181.0411806
2.347242921;182.4794664
2.357675112;183.9176876
2.368107303;185.3558416
2.378539493;186.794155
2.388971684;188.232351
2.399403875;189.6707202
2.409836066;191.1088915
2.420268256;192.5471427
2.430700447;193.9853764
2.441132638;195.4236105
2.451564829;196.8620281
2.461997019;198.300181
2.47242921;199.7385604
2.482861401;201.1767067
2.493293592;202.6148473
2.503725782;204.0529614
2.514157973;205.4913165
2.524590164;206.9294474
2.535022355;208.3676359
2.545454545;209.8059009
2.555886736;211.2440641
2.566318927;212.6822346
2.576751118;214.1205049
2.587183308;215.5586296
2.597615499;216.9968181
2.60804769;218.4350339
2.618479881;219.8732017
2.628912072;221.3114096
2.639344262;222.7497166
2.649776453;224.1879669
2.660208644;225.6261019
2.670640835;227.0643012
2.681073025;228.5025472
2.691505216;229.9408848
2.701937407;231.3790334
2.712369598;232.8172762
2.722801788;234.2556311
2.733233979;235.6937233
2.74366617;237.1319155
2.754098361;238.5701742
2.764530551;240.0082637
2.774962742;241.4465423
2.785394933;242.8848159
2.795827124;244.3230269
2.806259314;245.7611919
2.816691505;247.1994845
2.827123696;248.6377373
2.837555887;250.0760664
2.847988077;251.5142453
2.858420268;252.9524636
2.868852459;254.3907485
2.87928465;255.8290705
2.889716841;257.2673417
2.900149031;258.7056254
2.910581222;260.1437969
2.921013413;261.582039
2.931445604;263.0203137
2.941877794;264.4585507
2.952309985;265.8967897
2.962742176;267.3350107
2.973174367;268.7732801
2.983606557;270.2114677
2.994038748;271.6497832
3.004470939;273.088108
3.01490313;274.5264136
3.02533532;275.9645964
3.035767511;277.4028736
3.046199702;278.8411784
3.056631893;280.2794437
3.067064083;281.7175823
3.077496274;283.155756
3.087928465;284.5940805
3.098360656;286.0323099
3.108792846;287.4705389
3.119225037;288.9088346
3.129657228;290.3471269
3.140089419;291.7854606
3.15052161;293.2237778
3.1609538;294.6621055
3.171385991;296.1004328
3.181818182;297.5387722
3.192250373;298.9770498
3.202682563;300.4153095
3.213114754;301.8536396
3.223546945;303.2919266
3.233979136;304.7301302
3.244411326;306.1684404
3.254843517;307.6067411
3.265275708;302.3534962
3.275707899;303.791791
3.286140089;305.2299976
3.29657228;303.8157788
3.307004471;301.3047243
3.317436662;302.5608612
3.327868852;303.6488065
3.338301043;299.7059704
3.348733234;299.1096228
3.359165425;295.075983
3.369597615;296.3502523
3.380029806;293.2339867
3.390461997;288.1519209
3.400894188;289.5901942
3.411326379;288.5527851
3.421758569;288.4023374
3.43219076;289.8405915
3.442622951;291.2787936
3.453055142;292.7171199
3.463487332;294.1554139
3.473919523;295.5936758
3.484351714;297.0319401
3.494783905;298.4701775
3.505216095;299.9084908
3.515648286;301.1705686
3.526080477;302.6088669
3.536512668;303.0366307
3.546944858;304.4748929
3.557377049;305.9131871
3.56780924;307.3514535
3.578241431;305.573901
3.588673621;307.4744218
3.599105812;306.6291009
3.609538003;307.217655
3.619970194;309.7925377
3.630402385;312.3674612
3.640834575;305.967896
3.651266766;299.5183518
3.661698957;299.4758936
3.672131148;301.3592199
3.682563338;304.4248227
3.692995529;308.9952199
3.70342772;310.5207061
3.713859911;306.031507
3.724292101;300.380618
3.734724292;297.3149354
3.745156483;300.7165676
3.755588674;302.7345714
3.766020864;300.2800334
3.776453055;299.2022594
3.786885246;297.8598474
3.797317437;302.7430899
3.807749627;300.0489122
3.818181818;297.7067294
3.828614009;295.1560319
3.8390462;292.1480264
3.84947839;285.5561648
3.859910581;279.3846197
3.870342772;277.3429913
3.880774963;268.1275731
3.891207154;259.4356207
3.901639344;258.4776146
3.912071535;258.6697774
3.922503726;257.4875682
3.932935917;252.1265585
3.943368107;245.9237605
3.953800298;236.6718107
3.964232489;230.9707868
3.97466468;223.8527289
3.98509687;225.0886694
3.995529061;219.7333731
4.005961252;216.8245162
4.016393443;214.3859686
4.026825633;212.8902077
4.037257824;214.0450608
4.047690015;210.3884211
4.058122206;206.5409202
4.068554396;202.8154529
4.078986587;198.4295162
4.089418778;203.7141866
4.099850969;213.3651312
4.110283159;218.0755892
4.12071535;219.1949567
4.131147541;222.3244316
4.141579732;223.4671836
4.152011923;218.3831324
4.162444113;211.1495901
4.172876304;211.0823826
4.183308495;214.932684
4.193740686;222.7248427
4.204172876;227.0130866
4.214605067;223.6332474
4.225037258;220.0778353
4.235469449;220.34652
4.245901639;221.536301
4.25633383;220.7931413
4.266766021;217.3340071
4.277198212;218.9175442
4.287630402;221.4390408
4.298062593;222.4554021
4.308494784;225.554076
4.318926975;228.008589
4.329359165;221.1910726
4.339791356;211.5756643
4.350223547;207.0151723
4.360655738;200.6015812
4.371087928;191.9642454
4.381520119;182.3243895
4.39195231;179.8064948
4.402384501;180.2525307
4.412816692;173.2783796
4.423248882;166.3572785
4.433681073;165.5241952
4.444113264;166.2966442
4.454545455;169.5000588
4.464977645;169.9463504
4.475409836;170.3994167
4.485842027;175.0520383
4.496274218;180.9648312
4.506706408;181.6861161
4.517138599;181.644515
4.52757079;176.0713682
4.538002981;171.1812307
4.548435171;167.4659681
4.558867362;164.4719117
4.569299553;163.4916821
4.579731744;169.7587912
4.590163934;171.2606627
4.600596125;173.0227625
4.611028316;174.2555324
4.621460507;170.7007581
4.631892697;161.8544228
4.642324888;159.3239753
4.652757079;155.803607
4.66318927;155.0368581
4.673621461;155.7081987
4.684053651;158.7116482
4.694485842;162.5776032
4.704918033;167.2839163
4.715350224;167.2968037
4.725782414;159.793372
4.736214605;155.2625826
4.746646796;151.5023276
4.757078987;147.4018532
4.767511177;149.6826565
4.777943368;153.6906129
4.788375559;150.8588091
4.79880775;153.0577097
4.80923994;149.9526811
4.819672131;146.8027318
4.830104322;143.0022367
4.840536513;144.7935961
4.850968703;145.4020332
4.861400894;143.0282569
4.871833085;134.1853224
4.882265276;125.4501887
4.892697466;118.5138977
4.903129657;115.9790977
4.913561848;114.1728919
4.923994039;110.1091315
4.93442623;107.7801272
4.94485842;111.9961674
4.955290611;114.5843073
4.965722802;113.1101094
4.976154993;105.7952137
4.986587183;100.5640588
4.997019374;91.49930745
5.007451565;85.21685977
5.017883756;76.85960494
5.028315946;68.102154
5.038748137;56.66352883
5.049180328;44.34801361
5.059612519;37.15968071
5.070044709;29.33790276
5.0804769;26.6930533
5.090909091;26.73056264
5.101341282;27.65189526
5.111773472;25.23107798
5.122205663;25.86536457
5.132637854;26.54498694
5.143070045;23.07846777
5.153502235;9.83739729
5.163934426;3.500621045
5.174366617;4.023355275
5.184798808;3.728348506
5.195230999;0.000838409
5.205663189;1.415941403
5.21609538;4.025472873
5.226527571;4.490580677
5.236959762;9.220521633
5.247391952;11.3772355
5.257824143;12.70050317
5.268256334;16.79488393
5.278688525;22.78372675
5.289120715;31.1469748
5.299552906;42.88681525
5.309985097;51.01641968
5.320417288;57.39027642
5.330849478;63.30049047
5.341281669;64.87294608
5.35171386;65.23298828
5.362146051;65.95726786
5.372578241;70.19590862
5.383010432;67.38110466
5.393442623;68.59525693
5.403874814;66.34653366
5.414307004;63.25928993
5.424739195;64.04071421
5.435171386;69.84259993
5.445603577;71.82740121
5.456035768;79.40475738
5.466467958;84.15728231
5.476900149;89.29640603
5.48733234;92.20863029
5.497764531;94.20316063
5.508196721;92.23347228
5.518628912;94.0114864
5.529061103;97.50134643
5.539493294;104.0517156
5.549925484;107.4957102
5.560357675;113.7691293
5.570789866;127.8571073
5.581222057;136.200511
5.591654247;142.7715734
5.602086438;151.6722018
5.612518629;157.5611958
5.62295082;164.593054
5.63338301;170.3686523
5.643815201;174.6544665
5.654247392;179.4603175
5.664679583;180.1044642
5.675111773;183.3015347
5.685543964;184.4993987
5.695976155;184.6177383
5.706408346;182.8155669
5.716840537;181.6734508
5.727272727;184.2019005
5.737704918;186.7218187
5.748137109;189.2000806
5.7585693;192.9447441
5.76900149;197.8987665
5.779433681;204.2340221
5.789865872;218.7852221
5.800298063;227.094054
5.810730253;233.5865229
5.821162444;232.2022187
5.831594635;229.2410131
5.842026826;224.9515341
5.852459016;219.222861
5.862891207;220.0166891
5.873323398;215.2761574
5.883755589;200.3785067
5.894187779;195.4889388
5.90461997;198.4026573
5.915052161;200.172609
5.925484352;201.1043028
5.935916542;197.7594498
5.946348733;189.0211491
5.956780924;183.6940516
5.967213115;173.5606509
5.977645306;162.7229314
5.988077496;159.8986662
5.998509687;159.0285937
6.008941878;155.9738235
6.019374069;150.3828605
6.029806259;149.6547086
6.04023845;141.9305845
6.050670641;132.2866396
6.061102832;128.4531125
6.071535022;123.0212235
6.081967213;115.8404545
6.092399404;111.0321067
6.102831595;106.6072649
6.113263785;98.87960465
6.123695976;97.1708157
6.134128167;93.46981625
6.144560358;88.91139648
6.154992548;88.84701335
6.165424739;81.5390226
6.17585693;75.29460055
6.186289121;69.55789183
6.196721311;71.37042803
6.207153502;69.23774856
6.217585693;65.88047161
6.228017884;68.58043641
6.238450075;72.68266567
6.248882265;76.37516187
6.259314456;82.360323
6.269746647;82.90988545
6.280178838;87.01471239
6.290611028;88.06390713
6.301043219;88.1560544
6.31147541;88.34335227
6.321907601;87.88876473
6.332339791;92.04271664
6.342771982;98.01069814
6.353204173;100.1534643
6.363636364;104.5058148
6.374068554;106.3561826
6.384500745;107.7030485
6.394932936;105.3757851
6.405365127;102.5613048
6.415797317;102.2015672
6.426229508;102.463128
6.436661699;110.5919994
6.44709389;116.405918
6.45752608;113.4563119
6.467958271;116.5231774
6.478390462;121.323837
6.488822653;125.2224642
6.499254844;129.1242254
6.509687034;126.4853716
6.520119225;123.1310833
6.530551416;120.1482635
6.540983607;116.6099156
6.551415797;123.0767678
6.561847988;123.4862316
6.572280179;128.4017511
6.58271237;128.8010975
6.59314456;134.4516224
6.603576751;133.6139184
6.614008942;131.167851
6.624441133;126.6626764
6.634873323;124.7363935
6.645305514;126.6137687
6.655737705;127.1744754
6.666169896;125.1591136
6.676602086;122.8524843
6.687034277;121.0844092
6.697466468;120.0952449
6.707898659;117.5823874
6.718330849;116.7118566
6.72876304;114.5471904
6.739195231;111.4875625
6.749627422;111.9272965
6.760059613;109.7858254
6.770491803;115.2313371
6.780923994;119.0559918
6.791356185;115.2646977
6.801788376;113.1166192
6.812220566;114.0198184
6.822652757;115.6616186
6.833084948;121.1616745
6.843517139;128.6262459
6.853949329;133.6995127
6.86438152;137.1577317
6.874813711;136.5797345
6.885245902;137.9839037
6.895678092;135.5259748
6.906110283;132.2163361
6.916542474;129.3263342
6.926974665;124.9903535
6.937406855;121.2040862
6.947839046;106.4174335
6.958271237;90.43855306
6.968703428;81.19634687
6.979135618;77.38132562
6.989567809;71.2110844
7;72.13030712
